Close,High,Low,Open,Volume,Daily_Range,MA_20,MA_50,MA_200,Volatility_20D,Volume_MA_20,RSI_14,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Middle,Daily_Return_Pct
-0.5866730588077289,-0.5871282523570671,-0.5862667901271092,-0.5866501413697449,1.7358072274397907,-0.5392303695392339,-0.5860087910617817,-0.5850943028838269,-0.585460703995891,1.5779515249383713,1.7010930628293526,1.08015276011012,-0.1274371098737557,-0.13851201890867185,-0.5873948878770587,-0.5839850769001815,-0.5860087910617817,5.2807
-0.5866415804110875,-0.5871105407962215,-0.5862212675942773,-0.5865778259839523,0.19075986093004837,-0.5405017637359895,-0.5859882878295282,-0.5850805268517315,-0.585455240121454,1.3330195138997096,1.1780644845834711,1.2611046575829585,-0.12712750567139522,-0.13837081673059923,-0.5873745251876429,-0.5839644361906738,-0.5859882878295282,1.9535
-0.5866594465281002,-0.5871105407962215,-0.5861894877128664,-0.5865463475219014,-0.4806234318018977,-0.541971813275988,-0.5859686388986184,-0.5850684728236479,-0.585449776247017,1.3324012589286403,1.076200355697807,1.4599664698227328,-0.1269948181560979,-0.13822961455252655,-0.5873680091270298,-0.583929436726726,-0.5859686388986184,-1.0875
-0.5866705065052985,-0.5871063237579248,-0.5862075249428563,-0.5865642136760384,0.3182675906165376,-0.5409388054911242,-0.5859524071730842,-0.5850564187955645,-0.5854452230183195,1.1495008299872749,0.9563150207157812,1.3586828138993694,-0.1269948181560979,-0.13813547976714483,-0.5873590495436868,-0.5839070011729135,-0.5859524071730842,-0.6806
-0.5866594465281002,-0.587119818280474,-0.5862298567514155,-0.5866135582922264,0.376511862201724,-0.5405414948046381,-0.5859395926529257,-0.585046086771493,-0.585438848498143,1.0144121188086104,0.8512602520622365,1.0776824270388188,-0.12703904732786367,-0.13804134498176304,-0.587345202914884,-0.5838944372627783,-0.5859395926529257,0.6853
-0.5866662526679145,-0.587119818280474,-0.5861980768700044,-0.5865642136760384,-0.6010473987280264,-0.5420115443446366,-0.5859259238314234,-0.5850357547474214,-0.5854333846237059,0.9687642934446529,0.7873292848613731,0.6861346352375237,-0.12708327649962944,-0.13799427758907215,-0.5873386868542708,-0.5838720017089657,-0.5859259238314234,-0.4188
-0.5866773126451129,-0.5871324693953638,-0.5862032303642873,-0.5865710198299953,-0.6136407547464451,-0.5423691239624742,-0.5859148179139526,-0.5850245617213439,-0.585427920749269,0.9150791534567928,0.557898651182119,0.6151125594376039,-0.12726019318669257,-0.13799427758907215,-0.5873321707936577,-0.5838567455323731,-0.5859148179139526,-0.6835
-0.5866322219688428,-0.5870658401902775,-0.5861894877128664,-0.5865735721377292,1.7775227192508025,-0.5398660666376117,-0.5859011490924502,-0.5850142296972723,-0.5854224568748319,0.9302264002479931,0.7288342224502319,1.1301770048039763,-0.12726019318669257,-0.13799427758907215,-0.5873223967027382,-0.583838797089323,-0.5859011490924502,2.8057
-0.5865428913837791,-0.5870127055077404,-0.5862118195214254,-0.5865369890602107,1.9706222113331375,-0.5363300015278853,-0.5858815001615405,-0.5850013146671827,-0.5854160823546555,0.9489801343704319,0.9475703043149237,1.2993948201881318,-0.12690635981256632,-0.1379472101963813,-0.5873044775360522,-0.5838163615355104,-0.5858815001615405,5.4068
-0.5865428913837791,-0.586972221940093,-0.5860846999957815,-0.5864697782898857,1.8995208556792336,-0.5403031083927463,-0.5858609969292867,-0.5849901216411053,-0.585409707834479,0.9489801343704319,1.0383262799346338,1.2191089953708318,-0.12672944312550322,-0.13780600801830864,-0.5872963324602859,-0.58378405433802,-0.5858609969292867,0.0
-0.5866458342484715,-0.5869764389783897,-0.5861757450614453,-0.5864476582895256,1.9706222113331375,-0.5362902704592367,-0.58585074531316,-0.5849806506190397,-0.5854042439600419,1.0633573040182713,1.3691483551265327,0.29829234304318103,-0.12703904732786367,-0.13780600801830864,-0.5872963324602859,-0.5837616187842074,-0.58585074531316,-5.9111
-0.5865743697804207,-0.5870076450617846,-0.5861396706014653,-0.5865242275215413,1.9706222113331375,-0.5394290248824769,-0.5858404936970332,-0.5849703185949682,-0.5853978694398654,1.040275785098347,1.434320126681572,1.016541683524105,-0.12703904732786367,-0.13780600801830864,-0.5872824858314831,-0.5837553368291398,-0.5858404936970332,4.3614
-0.5864884422652642,-0.5869502933409507,-0.5860941480686335,-0.5864791367515766,1.9706222113331375,-0.5388330588527478,-0.5858259705741868,-0.5849608475729026,-0.5853914949196888,1.1924695504765985,1.6231587322027916,1.3315091501150524,-0.12672944312550322,-0.13771187323292688,-0.5872531635587241,-0.5837571316734449,-0.5858259705741868,5.0249
